ORDER #,QUANTITY_ORDERED,PRICE,DISCOUNT,ORDER_NUMBER,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCT,?CUSTOMER NAME,PHONE,ADDRESS,CITY_COUNTRY,STATE,DEAL_SIZE,LAST NAME CONTACT,FIRST NAME CONTACT
10377,31,6776,23,4,Shipped,1,2,2005,Classic Cars,Toys of Finland Co,90224 8555,,"Helsinki, Finland",,Small,Karttunen,Matti
10389,49,7922,23,3,Shipped,1,3,2005,Classic Cars,Scandinavian Gift Ideas,069534 6555,,"Boras, Sweden",,Medium,Larsson,Maria
10405,61,7392,12,4,Shipped,2,4,2005,Classic Cars,Mini Caravy,88601555,,"Strasbourg, France",,Medium,Citeaux,Frederique
10419,39,8393,20,9,Shipped,2,5,2005,Classic Cars,Salzburg Collectables,65629555,,"Salzburg, Austria",,Medium,Pipps,Georg
10109,38,100,10,3,Shipped,1,3,2003,Classic Cars,Motor Mint Distributors Inc,2155559857,,"Philadelphia, USA",PA,Medium,Hernandez,Rosa
10122,31,100,26,1,Shipped,2,5,2003,Classic Cars,Marseille Mini Autos,91244555,,"Marseille, France",,Medium,Lebihan,Laurence
10136,36,100,22,1,Shipped,3,7,2003,Classic Cars,Alpha Cognac,61776555,,"Toulouse, France",,Medium,Roulet,Annette
10148,25,100,7,12,Shipped,3,9,2003,Classic Cars,"Anna""s Decorations Ltd",02 9936 8555,Level 15,"North Sydney, Australia",NSW,Medium,"O""Hara",Anna
10161,48,100,16,11,Shipped,4,10,2003,Classic Cars,Heintze Collectables,86 21 3555,,"Aaarhus, Denmark",,Medium,Ibsen,Palle
10171,35,100,23,1,Shipped,4,11,2003,Classic Cars,Quebec Home Shopping Network,514 5558054,,"Montreal, Canada",Quebec,Medium,Fresnisre,Jean
10181,21,100,16,5,Shipped,4,11,2003,Classic Cars,Herkku Gifts,+47 2267 3215,,"Bergen, Norway",,Medium,Oeztan,Veysel
10192,47,100,6,10,Shipped,4,11,2003,Classic Cars,Online Diecast Creations Co,6035558647,,"Nashua, USA",NH,Large,Young,Valarie
10204,38,100,22,16,Shipped,4,12,2003,Classic Cars,Muscle Machine Inc,2125557413,Suite 400,"NYC, USA",NY,Medium,Young,Jeff
10212,41,100,20,9,Shipped,1,1,2004,Classic Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Medium,Freyre,Diego
10226,24,100,13,7,Shipped,1,2,2004,Classic Cars,Collectable Mini Designs Co,7605558146,,"San Diego, USA",CA,Medium,Thompson,Valarie
10240,37,100,15,2,Shipped,2,4,2004,Classic Cars,Osaka Souveniers Co,+81 06 6342 5555,,"Osaka, Japan",Osaka,Medium,Kentary,Mory
10253,33,100,23,4,Cancelled,2,6,2004,Classic Cars,UK Collectables Ltd,171 5552282,,"Liverpool, UK",,Medium,Devon,Elizabeth
10266,49,100,12,5,Shipped,3,7,2004,Classic Cars,"L""ordine Souveniers",522556555,,"Reggio Emilia, Italy",,Medium,Moroni,Maurizio
10278,29,100,27,5,Shipped,3,8,2004,Classic Cars,Signal Gift Stores,7025551838,,"Las Vegas, USA",NV,Medium,King,Sue
10287,24,100,30,3,Shipped,3,8,2004,Classic Cars,Vida Sport Ltd,897034555,,"Gensve, Switzerland",,Medium,Holz,Michael
10301,47,100,25,7,Shipped,4,10,2003,Classic Cars,Norway Gifts By Mail Co,+47 2212 1555,,"Oslo, Norway",,Large,Klaeboe,Jan
10310,24,100,28,1,Shipped,4,10,2004,Classic Cars,Toms Spezialitten Ltd,2215554327,,"Koln, Germany",,Medium,Pfalzheim,Henriette
10321,25,100,22,9,Shipped,4,11,2004,Classic Cars,FunGiftIdeascom,5085552555,,"New Bedford, USA",MA,Medium,Benitez,Violeta
10331,30,3247,12,8,Shipped,4,11,2004,Classic Cars,Motor Mint Distributors Inc,2155559857,,"Philadelphia, USA",PA,Small,Hernandez,Rosa
10342,22,100,24,3,Shipped,4,11,2004,Classic Cars,Australian Collectors Co,03 9520 4555,Level 3,"Melbourne, Australia",Victoria,Medium,Ferguson,Peter
10356,27,6469,20,2,Shipped,4,12,2004,Classic Cars,Lyon Souveniers,+33 1 46 62 7555,,"Paris, France",,Small,Da Cunha,Daniel
10366,34,100,7,3,Shipped,1,1,2005,Classic Cars,Royale Belge,071 23 67 2555,,"Charleroi, Belgium",,Medium,Cartrain,Pascale
10377,36,100,28,6,Shipped,1,2,2005,Classic Cars,Toys of Finland Co,90224 8555,,"Helsinki, Finland",,Medium,Karttunen,Matti
10390,34,4305,14,15,Shipped,1,3,2005,Classic Cars,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Small,Nelson,Valarie
10406,48,100,28,2,Disputed,2,4,2005,Classic Cars,Danish Wholesale Imports,31 12 3555,,"Kobenhavn, Denmark",,Large,Petersen,Jytte
10419,34,100,26,4,Shipped,2,5,2005,Classic Cars,Salzburg Collectables,65629555,,"Salzburg, Austria",,Medium,Pipps,Georg
10104,24,100,5,8,Shipped,1,1,2003,Classic Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Medium,Freyre,Diego
10115,46,100,6,4,Shipped,2,4,2003,Classic Cars,Classic Legends Inc,2125558493,Suite 750,"NYC, USA",NY,Large,Hernandez,Maria
10127,45,100,18,10,Shipped,2,6,2003,Classic Cars,Muscle Machine Inc,2125557413,Suite 400,"NYC, USA",NY,Large,Young,Jeff
10141,39,100,14,4,Shipped,3,8,2003,Classic Cars,Suominen Souveniers,+358 9 8045 555,,"Espoo, Finland",,Medium,Suominen,Kalle
10151,43,100,16,2,Shipped,3,9,2003,Classic Cars,Oulu Toy Supplies Inc,981443655,,"Oulu, Finland",,Large,Koskitalo,Pirkko
10165,29,100,28,11,Shipped,4,10,2003,Classic Cars,Dragon Souveniers Ltd,+65 221 7555,,"Singapore, Singapore",,Medium,Natividad,Eric
10176,20,100,17,10,Shipped,4,11,2003,Classic Cars,"L""ordine Souveniers",522556555,,"Reggio Emilia, Italy",,Medium,Moroni,Maurizio
10184,46,100,10,5,Shipped,4,11,2003,Classic Cars,Iberia Gift Imports Corp,95 555 82 82,,"Sevilla, Spain",,Large,Roel,Jose Pedro
10195,27,100,27,5,Shipped,4,11,2003,Classic Cars,Mini Classics,9145554562,,"White Plains, USA",NY,Medium,Frick,Steve
10207,44,100,29,6,Shipped,4,12,2003,Classic Cars,Diecast Collectables,6175552555,,"Boston, USA",MA,Large,Franco,Valarie
10219,43,100,5,1,Shipped,1,2,2004,Classic Cars,Signal Collectibles Ltd,4155554312,,"Brisbane, USA",CA,Large,Taylor,Sue
10230,49,100,21,8,Shipped,1,3,2004,Classic Cars,Blauer See Auto Co,+49 69 66 90 2555,,"Frankfurt, Germany",,Large,Keitel,Roland
10246,40,100,25,4,Shipped,2,5,2004,Classic Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Medium,Freyre,Diego
10259,30,100,19,3,Shipped,2,6,2004,Classic Cars,Handji Gifts& Co,+65 224 1555,2nd Floor,"Singapore, Singapore",,Medium,Victorino,Wendy
10271,50,100,11,4,Shipped,3,7,2004,Classic Cars,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Large,Nelson,Valarie
10282,23,100,8,13,Shipped,3,8,2004,Classic Cars,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Medium,Nelson,Valarie
10292,26,100,19,7,Shipped,3,9,2004,Classic Cars,Land of Toys Inc,2125557818,,"NYC, USA",NY,Medium,Yu,Kwai
10305,27,100,8,4,Shipped,4,10,2004,Classic Cars,"Marta""s Replicas Co",6175558555,,"Cambridge, USA",MA,Medium,Hernandez,Marta
10314,42,100,8,13,Shipped,4,10,2004,Classic Cars,Heintze Collectables,86 21 3555,,"Aaarhus, Denmark",,Medium,Ibsen,Palle
10324,47,100,21,8,Shipped,4,11,2004,Classic Cars,Vitachrome Inc,2125551500,Suite 101,"NYC, USA",NY,Large,Frick,Michael
10336,49,100,10,6,Shipped,4,11,2004,Classic Cars,"La Corne D""abondance Co",1 42342555,,"Paris, France",,Large,Bertrand,Marie
10349,38,100,27,8,Shipped,4,12,2004,Classic Cars,Muscle Machine Inc,2125557413,Suite 400,"NYC, USA",NY,Medium,Young,Jeff
10358,20,100,21,10,Shipped,4,12,2004,Classic Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10371,25,100,21,7,Shipped,1,1,2005,Classic Cars,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Small,Nelson,Valarie
10382,25,88,21,5,Shipped,1,2,2005,Classic Cars,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Small,Nelson,Valarie
10412,41,100,23,4,Shipped,2,5,2005,Classic Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Medium,Freyre,Diego
10425,28,100,9,3,In Process,2,5,2005,Classic Cars,La Rochelle Gifts,40678555,,"Nantes, France",,Medium,Labrune,Janine
10100,50,678,5,2,Shipped,1,1,2003,Vintage Cars,Online Diecast Creations Co,6035558647,,"Nashua, USA",NH,Medium,Young,Valarie
10110,32,5025,12,6,Shipped,1,3,2003,Vintage Cars,AV Stores Co,171 5551555,,"Manchester, UK",,Small,Ashworth,Victoria
10124,42,5388,16,5,Shipped,2,5,2003,Vintage Cars,Signal Gift Stores,7025551838,,"Las Vegas, USA",NV,Small,King,Sue
10149,24,6236,30,10,Shipped,3,9,2003,Vintage Cars,Signal Collectibles Ltd,4155554312,,"Brisbane, USA",CA,Small,Taylor,Sue
10162,27,6962,16,8,Shipped,4,10,2003,Vintage Cars,Corporate Gift Ideas Co,6505551386,,"San Francisco, USA",CA,Small,Brown,Julie
10173,26,5751,14,12,Shipped,4,11,2003,Vintage Cars,Rovelli Gifts,35640555,,"Bergamo, Italy",,Small,Rovelli,Giovanni
10182,38,6115,25,9,Shipped,4,11,2003,Vintage Cars,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Small,Nelson,Valarie
10193,42,5933,12,13,Shipped,4,11,2003,Vintage Cars,Australian Collectables Ltd,61938446555,,"Glen Waverly, Australia",Victoria,Small,Connery,Sean
10204,23,7144,9,3,Shipped,4,12,2003,Vintage Cars,Muscle Machine Inc,2125557413,Suite 400,"NYC, USA",NY,Small,Young,Jeff
10214,21,6296,22,6,Shipped,1,1,2004,Vintage Cars,Corrida Auto Replicas Ltd,91 555 22 82,,"Madrid, Spain",,Small,Sommer,Martn
10227,28,5085,5,9,Shipped,1,3,2004,Vintage Cars,Saveley & Henriot Co,78325555,,"Lyon, France",,Small,Saveley,Mary
10241,33,7265,27,1,Shipped,2,4,2004,Vintage Cars,Mini Caravy,88601555,,"Strasbourg, France",,Small,Citeaux,Frederique
10280,25,6296,19,15,Shipped,3,8,2004,Vintage Cars,Amica Models & Co,114988555,,"Torino, Italy",,Small,Accorti,Paolo
10288,28,6175,5,4,Shipped,3,9,2004,Vintage Cars,Handji Gifts& Co,+65 224 1555,2nd Floor,"Singapore, Singapore",,Small,Victorino,Wendy
10303,46,4904,25,2,Shipped,4,10,2004,Vintage Cars,Iberia Gift Imports Corp,95 555 82 82,,"Sevilla, Spain",,Small,Roel,Jose Pedro
10312,30,6115,27,16,Shipped,4,10,2004,Vintage Cars,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Small,Nelson,Valarie
10332,38,8425,21,9,Shipped,4,11,2004,Vintage Cars,AV Stores Co,171 5551555,,"Manchester, UK",,Medium,Ashworth,Victoria
10344,40,5691,27,2,Shipped,4,11,2004,Vintage Cars,Marseille Mini Autos,91244555,,"Marseille, France",,Small,Lebihan,Laurence
10367,45,100,9,4,Resolved,1,1,2005,Vintage Cars,Toys4GrownUpscom,6265557265,,"Pasadena, USA",CA,Large,Young,Julie
10379,27,493,29,1,Shipped,1,2,2005,Vintage Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10407,42,7265,28,1,On Hold,2,4,2005,Vintage Cars,The Sharp Gifts Warehouse,4085553659,,"San Jose, USA",CA,Medium,Frick,Sue
10420,36,6357,11,4,In Process,2,5,2005,Vintage Cars,Souveniers And Things Co,+61 2 9495 8555,Level 6,"Chatswood, Australia",NSW,Small,Huxley,Adrian
10104,29,100,26,12,Shipped,1,1,2003,Trucks and Buses,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Medium,Freyre,Diego
10114,39,100,9,3,Shipped,2,4,2003,Trucks and Buses,"La Corne D""abondance Co",1 42342555,,"Paris, France",,Medium,Bertrand,Marie
10127,45,100,27,14,Shipped,2,6,2003,Trucks and Buses,Muscle Machine Inc,2125557413,Suite 400,"NYC, USA",NY,Medium,Young,Jeff
10141,47,100,21,8,Shipped,3,8,2003,Trucks and Buses,Suominen Souveniers,+358 9 8045 555,,"Espoo, Finland",,Medium,Suominen,Kalle
10151,49,100,8,6,Shipped,3,9,2003,Trucks and Buses,Oulu Toy Supplies Inc,981443655,,"Oulu, Finland",,Medium,Koskitalo,Pirkko
10165,46,100,26,15,Shipped,4,10,2003,Trucks and Buses,Dragon Souveniers Ltd,+65 221 7555,,"Singapore, Singapore",,Medium,Natividad,Eric
10175,48,100,25,4,Shipped,4,11,2003,Trucks and Buses,Stylish Desk Decors Co,171 5550297,,"London, UK",,Medium,Brown,Ann
10184,46,100,29,9,Shipped,4,11,2003,Trucks and Buses,Iberia Gift Imports Corp,95 555 82 82,,"Sevilla, Spain",,Medium,Roel,Jose Pedro
10195,35,100,24,9,Shipped,4,11,2003,Trucks and Buses,Mini Classics,9145554562,,"White Plains, USA",NY,Medium,Frick,Steve
10207,43,100,17,10,Shipped,4,12,2003,Trucks and Buses,Diecast Collectables,6175552555,,"Boston, USA",MA,Medium,Franco,Valarie
10229,26,100,28,4,Shipped,1,3,2004,Trucks and Buses,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Medium,Nelson,Valarie
10246,22,9818,5,8,Shipped,2,5,2004,Trucks and Buses,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10259,34,9941,23,7,Shipped,2,6,2004,Trucks and Buses,Handji Gifts& Co,+65 224 1555,2nd Floor,"Singapore, Singapore",,Medium,Victorino,Wendy
10271,50,100,6,8,Shipped,3,7,2004,Trucks and Buses,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Medium,Nelson,Valarie
10281,48,100,7,4,Shipped,3,8,2004,Trucks and Buses,Diecast Classics Inc,2155551555,,"Allentown, USA",PA,Medium,Yu,Kyung
10292,41,100,30,11,Shipped,3,9,2004,Trucks and Buses,Land of Toys Inc,2125557818,,"NYC, USA",NY,Medium,Yu,Kwai
10305,36,100,28,8,Shipped,4,10,2004,Trucks and Buses,"Marta""s Replicas Co",6175558555,,"Cambridge, USA",MA,Medium,Hernandez,Marta
10313,29,100,16,2,Shipped,4,10,2004,Trucks and Buses,Canadian Gift Exchange Network,604 5553392,,"Vancouver, Canada",BC,Medium,Tannamuri,Yoshi
10324,33,3748,9,10,Shipped,4,11,2004,Trucks and Buses,Vitachrome Inc,2125551500,Suite 101,"NYC, USA",NY,Small,Frick,Michael
10334,46,100,5,6,On Hold,4,11,2004,Trucks and Buses,Volvo Model Replicas Co,092112 3555,,"Lule, Sweden",,Medium,Berglund,Christina
10349,38,100,21,7,Shipped,4,12,2004,Trucks and Buses,Muscle Machine Inc,2125557413,Suite 400,"NYC, USA",NY,Medium,Young,Jeff
10358,20,3642,22,11,Shipped,4,12,2004,Trucks and Buses,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10370,22,100,19,5,Shipped,1,1,2005,Trucks and Buses,"Anna""s Decorations Ltd",02 9936 8555,Level 15,"North Sydney, Australia",NSW,Medium,"O""Hara",Anna
10383,27,100,18,11,Shipped,1,2,2005,Trucks and Buses,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Medium,Freyre,Diego
10412,56,9818,10,8,Shipped,2,5,2005,Trucks and Buses,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Medium,Freyre,Diego
10425,38,9941,10,7,In Process,2,5,2005,Trucks and Buses,La Rochelle Gifts,40678555,,"Nantes, France",,Medium,Labrune,Janine
10101,25,100,7,4,Shipped,1,1,2003,Vintage Cars,Blauer See Auto Co,+49 69 66 90 2555,,"Frankfurt, Germany",,Medium,Keitel,Roland
10110,33,100,26,4,Shipped,1,3,2003,Vintage Cars,AV Stores Co,171 5551555,,"Manchester, UK",,Medium,Ashworth,Victoria
10124,42,100,11,3,Shipped,2,5,2003,Vintage Cars,Signal Gift Stores,7025551838,,"Las Vegas, USA",NV,Medium,King,Sue
10149,33,100,5,8,Shipped,3,9,2003,Vintage Cars,Signal Collectibles Ltd,4155554312,,"Brisbane, USA",CA,Medium,Taylor,Sue
10162,38,100,19,6,Shipped,4,10,2003,Vintage Cars,Corporate Gift Ideas Co,6505551386,,"San Francisco, USA",CA,Medium,Brown,Julie
10173,31,100,25,10,Shipped,4,11,2003,Vintage Cars,Rovelli Gifts,35640555,,"Bergamo, Italy",,Medium,Rovelli,Giovanni
10182,20,100,22,7,Shipped,4,11,2003,Vintage Cars,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Small,Nelson,Valarie
10193,44,100,9,11,Shipped,4,11,2003,Vintage Cars,Australian Collectables Ltd,61938446555,,"Glen Waverly, Australia",Victoria,Medium,Connery,Sean
10204,26,100,28,1,Shipped,4,12,2003,Vintage Cars,Muscle Machine Inc,2125557413,Suite 400,"NYC, USA",NY,Medium,Young,Jeff
10214,27,100,16,4,Shipped,1,1,2004,Vintage Cars,Corrida Auto Replicas Ltd,91 555 22 82,,"Madrid, Spain",,Medium,Sommer,Martn
10227,46,100,5,7,Shipped,1,3,2004,Vintage Cars,Saveley & Henriot Co,78325555,,"Lyon, France",,Large,Saveley,Mary
10243,47,100,19,2,Shipped,2,4,2004,Vintage Cars,Diecast Collectables,6175552555,,"Boston, USA",MA,Medium,Franco,Valarie
10280,37,100,15,13,Shipped,3,8,2004,Vintage Cars,Amica Models & Co,114988555,,"Torino, Italy",,Medium,Accorti,Paolo
10288,31,100,13,2,Shipped,3,9,2004,Vintage Cars,Handji Gifts& Co,+65 224 1555,2nd Floor,"Singapore, Singapore",,Medium,Victorino,Wendy
10304,24,100,21,17,Shipped,4,10,2004,Vintage Cars,Auto Assoc & Cie,30598555,,"Versailles, France",,Small,Tonini,Daniel
10312,31,100,13,14,Shipped,4,10,2004,Vintage Cars,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Medium,Nelson,Valarie
10322,50,100,12,6,Shipped,4,11,2004,Vintage Cars,Online Diecast Creations Co,6035558647,,"Nashua, USA",NH,Large,Young,Valarie
10332,35,6469,5,8,Shipped,4,11,2004,Vintage Cars,AV Stores Co,171 5551555,,"Manchester, UK",,Small,Ashworth,Victoria
10344,30,100,21,3,Shipped,4,11,2004,Vintage Cars,Marseille Mini Autos,91244555,,"Marseille, France",,Medium,Lebihan,Laurence
10356,29,100,14,3,Shipped,4,12,2004,Vintage Cars,Lyon Souveniers,+33 1 46 62 7555,,"Paris, France",,Medium,Da Cunha,Daniel
10367,27,100,5,5,Resolved,1,1,2005,Vintage Cars,Toys4GrownUpscom,6265557265,,"Pasadena, USA",CA,Medium,Young,Julie
10380,40,100,12,10,Shipped,1,2,2005,Vintage Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Medium,Freyre,Diego
10390,31,9899,20,16,Shipped,1,3,2005,Vintage Cars,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Medium,Nelson,Valarie
10409,6,100,23,2,Shipped,2,4,2005,Vintage Cars,Handji Gifts& Co,+65 224 1555,2nd Floor,"Singapore, Singapore",,Small,Victorino,Wendy
10420,45,100,21,2,In Process,2,5,2005,Vintage Cars,Souveniers And Things Co,+61 2 9495 8555,Level 6,"Chatswood, Australia",NSW,Medium,Huxley,Adrian
10103,22,5409,12,2,Shipped,1,1,2003,Trucks and Buses,Baane Mini Imports,0798 9555,,"Stavern, Norway",,Small,Bergulfsen,Jonas
10114,45,6867,12,6,Shipped,2,4,2003,Trucks and Buses,"La Corne D""abondance Co",1 42342555,,"Paris, France",,Medium,Bertrand,Marie
10126,43,6502,10,2,Shipped,2,5,2003,Trucks and Buses,Corrida Auto Replicas Ltd,91 555 22 82,,"Madrid, Spain",,Small,Sommer,Martn
10140,46,6199,17,2,Shipped,3,7,2003,Trucks and Buses,Technics Stores Inc,6505556809,,"Burlingame, USA",CA,Small,Hirano,Juri
10151,39,6928,7,9,Shipped,3,9,2003,Trucks and Buses,Oulu Toy Supplies Inc,981443655,,"Oulu, Finland",,Small,Koskitalo,Pirkko
10165,31,711,8,18,Shipped,4,10,2003,Trucks and Buses,Dragon Souveniers Ltd,+65 221 7555,,"Singapore, Singapore",,Small,Natividad,Eric
10175,41,6928,13,7,Shipped,4,11,2003,Trucks and Buses,Stylish Desk Decors Co,171 5550297,,"London, UK",,Small,Brown,Ann
10184,44,6016,6,12,Shipped,4,11,2003,Trucks and Buses,Iberia Gift Imports Corp,95 555 82 82,,"Sevilla, Spain",,Small,Roel,Jose Pedro
10194,45,7049,16,2,Shipped,4,11,2003,Trucks and Buses,Saveley & Henriot Co,78325555,,"Lyon, France",,Medium,Saveley,Mary
10207,37,6989,13,13,Shipped,4,12,2003,Trucks and Buses,Diecast Collectables,6175552555,,"Boston, USA",MA,Small,Franco,Valarie
10217,35,6138,7,2,Shipped,1,2,2004,Trucks and Buses,Handji Gifts& Co,+65 224 1555,2nd Floor,"Singapore, Singapore",,Small,Victorino,Wendy
10229,28,5955,11,7,Shipped,1,3,2004,Trucks and Buses,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Small,Nelson,Valarie
10246,30,6199,14,11,Shipped,2,5,2004,Trucks and Buses,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10259,30,4922,30,10,Shipped,2,6,2004,Trucks and Buses,Handji Gifts& Co,+65 224 1555,2nd Floor,"Singapore, Singapore",,Small,Victorino,Wendy
10271,25,6928,27,11,Shipped,3,7,2004,Trucks and Buses,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Small,Nelson,Valarie
10281,29,5773,5,7,Shipped,3,8,2004,Trucks and Buses,Diecast Classics Inc,2155551555,,"Allentown, USA",PA,Small,Yu,Kyung
10291,26,5773,22,2,Shipped,3,9,2004,Trucks and Buses,Scandinavian Gift Ideas,069534 6555,,"Boras, Sweden",,Small,Larsson,Maria
10305,41,5348,20,11,Shipped,4,10,2004,Trucks and Buses,"Marta""s Replicas Co",6175558555,,"Cambridge, USA",MA,Small,Hernandez,Marta
10313,34,5287,13,5,Shipped,4,10,2004,Trucks and Buses,Canadian Gift Exchange Network,604 5553392,,"Vancouver, Canada",BC,Small,Tannamuri,Yoshi
10322,35,6121,20,11,Shipped,4,11,2004,Trucks and Buses,Online Diecast Creations Co,6035558647,,"Nashua, USA",NH,Small,Young,Valarie
10334,34,6138,5,1,On Hold,4,11,2004,Trucks and Buses,Volvo Model Replicas Co,092112 3555,,"Lule, Sweden",,Small,Berglund,Christina
10347,50,100,21,8,Shipped,4,11,2004,Trucks and Buses,Australian Collectors Co,03 9520 4555,Level 3,"Melbourne, Australia",Victoria,Medium,Ferguson,Peter
10357,41,6199,30,7,Shipped,4,12,2004,Trucks and Buses,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Small,Nelson,Valarie
10370,22,9686,22,7,Shipped,1,1,2005,Trucks and Buses,"Anna""s Decorations Ltd",02 9936 8555,Level 15,"North Sydney, Australia",NSW,Small,"O""Hara",Anna
10381,35,4862,15,7,Shipped,1,2,2005,Trucks and Buses,Corporate Gift Ideas Co,6505551386,,"San Francisco, USA",CA,Small,Brown,Julie
10391,44,385,21,5,Shipped,1,3,2005,Trucks and Buses,"Anna""s Decorations Ltd",02 9936 8555,Level 15,"North Sydney, Australia",NSW,Small,"O""Hara",Anna
10412,47,6199,30,11,Shipped,2,5,2005,Trucks and Buses,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10425,19,4922,12,10,In Process,2,5,2005,Trucks and Buses,La Rochelle Gifts,40678555,,"Nantes, France",,Small,Labrune,Janine
10106,34,9039,30,2,Shipped,1,2,2003,Planes,Rovelli Gifts,35640555,,"Bergamo, Italy",,Medium,Rovelli,Giovanni
10120,29,7181,30,8,Shipped,2,4,2003,Planes,Australian Collectors Co,03 9520 4555,Level 3,"Melbourne, Australia",Victoria,Small,Ferguson,Peter
10133,49,6927,18,3,Shipped,2,6,2003,Planes,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Medium,Freyre,Diego
10145,30,8532,25,14,Shipped,3,8,2003,Planes,Toys4GrownUpscom,6265557265,,"Pasadena, USA",CA,Small,Young,Julie
10168,21,7096,26,9,Shipped,4,10,2003,Planes,Technics Stores Inc,6505556809,,"Burlingame, USA",CA,Small,Hirano,Juri
10210,50,7688,9,7,Shipped,1,1,2004,Planes,Osaka Souveniers Co,+81 06 6342 5555,,"Osaka, Japan",Osaka,Medium,Kentary,Mory
10223,47,100,15,9,Shipped,1,2,2004,Planes,Australian Collectors Co,03 9520 4555,Level 3,"Melbourne, Australia",Victoria,Medium,Ferguson,Peter
10235,24,7603,15,3,Shipped,2,4,2004,Planes,Royal Canadian Collectables Ltd,604 5554555,,"Tsawassen, Canada",BC,Small,Lincoln,Elizabeth
10250,27,9884,25,4,Shipped,2,5,2004,Planes,The Sharp Gifts Warehouse,4085553659,,"San Jose, USA",CA,Small,Frick,Sue
10263,33,8617,8,10,Shipped,2,6,2004,Planes,Gift Depot Inc,2035552570,,"Bridgewater, USA",CT,Small,King,Julie
10275,35,9039,17,9,Shipped,3,7,2004,Planes,La Rochelle Gifts,40678555,,"Nantes, France",,Medium,Labrune,Janine
10284,31,7181,23,1,Shipped,3,8,2004,Planes,Norway Gifts By Mail Co,+47 2212 1555,,"Oslo, Norway",,Small,Klaeboe,Jan
10297,25,8279,22,4,Shipped,3,9,2004,Planes,Clover Collections Co,+353 1862 1555,Floor No 4,"Dublin, Ireland",,Small,Cassidy,Dean
